group,subject_id,source_file,theta_end_deg
1,0003,stimulus_set_group1_subject0003.json,-22.557616280808357
1,0003,stimulus_set_group1_subject0003.json,24.738837834959398
1,0003,stimulus_set_group1_subject0003.json,-76.12568957157814
1,0003,stimulus_set_group1_subject0003.json,-36.62735727316098
1,0003,stimulus_set_group1_subject0003.json,-0.6353607904713896
1,0003,stimulus_set_group1_subject0003.json,54.03408065842868
1,0003,stimulus_set_group1_subject0003.json,32.04951144942322
1,0003,stimulus_set_group1_subject0003.json,-45.73038995674368
1,0003,stimulus_set_group1_subject0003.json,-16.132648837947464
1,0003,stimulus_set_group1_subject0003.json,25.79742856688127
1,0003,stimulus_set_group1_subject0003.json,-55.75666560758776
1,0003,stimulus_set_group1_subject0003.json,2.6643802554834286
1,0003,stimulus_set_group1_subject0003.json,-5.942124016945935
1,0003,stimulus_set_group1_subject0003.json,-10.626545980052116
1,0003,stimulus_set_group1_subject0003.json,21.882376514486843
1,0003,stimulus_set_group1_subject0003.json,0.17362581655166046
1,0003,stimulus_set_group1_subject0003.json,12.087374937344654
1,0003,stimulus_set_group1_subject0003.json,0.8167405571611908
1,0003,stimulus_set_group1_subject0003.json,4.8375903954030735
1,0003,stimulus_set_group1_subject0003.json,-4.446264462044015
1,0003,stimulus_set_group1_subject0003.json,-20.797183431193172
1,0003,stimulus_set_group1_subject0003.json,-5.867137483420072
1,0003,stimulus_set_group1_subject0003.json,17.278424465948643
1,0003,stimulus_set_group1_subject0003.json,20.39225684778563
1,0003,stimulus_set_group1_subject0003.json,26.113152104478175
1,0003,stimulus_set_group1_subject0003.json,-23.322543719343948
1,0003,stimulus_set_group1_subject0003.json,-2.2377949605528706
1,0003,stimulus_set_group1_subject0003.json,5.89600809023289
1,0003,stimulus_set_group1_subject0003.json,-23.47661427140063
1,0003,stimulus_set_group1_subject0003.json,28.53468447709182
1,0003,stimulus_set_group1_subject0003.json,-28.998033492408805
1,0003,stimulus_set_group1_subject0003.json,4.045871409763746
2,0001,stimulus_set_group2_subject0001.json,-6.178167687146242
2,0001,stimulus_set_group2_subject0001.json,-58.9106941610994
2,0001,stimulus_set_group2_subject0001.json,-59.10452906790215
2,0001,stimulus_set_group2_subject0001.json,-144.45255957386667
2,0001,stimulus_set_group2_subject0001.json,-93.09877129054235
2,0001,stimulus_set_group2_subject0001.json,-120.24092405421379
2,0001,stimulus_set_group2_subject0001.json,102.55526686574535
2,0001,stimulus_set_group2_subject0001.json,14.27117972347969
2,0001,stimulus_set_group2_subject0001.json,10.697859373255824
2,0001,stimulus_set_group2_subject0001.json,-76.3707724166203
2,0001,stimulus_set_group2_subject0001.json,-157.59077518603908
2,0001,stimulus_set_group2_subject0001.json,140.8990541822775
2,0001,stimulus_set_group2_subject0001.json,-2.126310273102945
2,0001,stimulus_set_group2_subject0001.json,-54.13330921420993
2,0001,stimulus_set_group2_subject0001.json,-85.05419841787239
2,0001,stimulus_set_group2_subject0001.json,-127.39329085914483
2,0001,stimulus_set_group2_subject0001.json,36.72922458244284
2,0001,stimulus_set_group2_subject0001.json,62.538872608103475
2,0001,stimulus_set_group2_subject0001.json,13.787039169789068
2,0001,stimulus_set_group2_subject0001.json,68.21479347151353
2,0001,stimulus_set_group2_subject0001.json,61.96409913472485
